,jobs,labels
129,"For more than 11 years, Amazon Web Services (AWS) has been the worlds most comprehensive and broadly adopted cloud platform. Are you ready to help our customers in their journey to the cloud?

Due to our innovation and growth, we are seeking a strategic leader within the Customer Enablement group to lead the strategy and execution of our Customer Enablement (CE) team in the Americas. The Americas Customer Enablement teams goal is to improve sales rep productivity and enable customer success on the AWS platform.
Responsibilities will include the following: 1) Simplify the pre-sales and post-sales customer experience, 2) facilitate customer cost savings and 3) Act as a change agent to internal teams at AWS.

Roles and Responsibilities

The Head of Customer Enablement will be responsible for hiring, developing, and leading a team of Customer Enablement Specialists. The candidate will need to collaborate across teams, creative

Additional responsibilities include:
Gathering insights from the business through analyzing data, identifying trends, and looking around the corner to develop innovative solutions for sales
Optimizing the time AWS sellers spend with customers
Act as an advocate internally for and drive customer-centric change
Develop key metrics and define performance indicators to measure overall impact and drive continuous improvement of the team
Ability to understand, adapt to, communicate, and manage change in a fast paced environment
The ideal candidate must be willing to roll up their sleeves and work with key stakeholders across the extended AWS Americas Sales organization.",0.0
130,"Charlie’s Produce - Who We Are

Charlie's Produce is a privately owned wholesale produce company. We are the largest privately owned produce wholesaler on the West Coast, with distribution centers in Seattle, Spokane, Portland, Anchorage, Boise, and Los Angeles. The secret to our 40 years of success in this industry is PEOPLE! We strive to hire the best and we reward them with a working environment that fosters loyalty, stability, innovation, and growth.

Charlie's provides a healthy employee stock ownership program, competitive Medical/Dental/Vision and Life Insurance plans. And our newest benefit offers Pre-Paid Fully Funded College Tuition to our employees and the dependent children of our employees after 1 year!

Schedule

Monday – Friday 9a – 530p

The Role

Ability to work in fast paced environment. Must be able to effectively prioritize work to maximize performance. Accurate & timely application of payments to customer accounts.

Essential Responsibilities Include but Not Limited To
Apply a high volume of customer payments to invoices and complete all payment batches by required deadlines
Verify accuracy of posted payments and apply according to remittance
Organize, retrieve and compile remittance as necessary
Record accounts receivable adjustments based on customer deductions
Electronic filing of accounts receivable documentation
Run reports for unapplied cash and work to resolution
Provide documentation of payment discrepancies to Credit Representatives
Charlie’s Produce Total Compensation Package includes
Competitive starting pay
90 day performance-based raise
Yearly review with possibility of increase based on performance and tenure
We recognize and reward hard work and commitment. Supplemental retirement plan through our Employee Stock Ownership Plan (ESOP)
Robust employee assistance program (EAP)
Vacation pay, paid holidays, pre-tax commuter benefits, and free onsite parking
Employer-covered College Program
Coverage under State Sick Leave
401(k) available
Health and wellness benefits including medical, dental, and vision
Required Experience
Must possess basic understanding of accounting principles
Must have strong computer skills with basic knowledge of Microsoft Office, specifically strong in Excel and accurate 10 key skills
Experience with Microsoft Dynamics GP preferred but not required
Strong written and verbal communication skills
Ability to prioritize and deliver results.
Associate or higher degree in accounting, finance or business preferred or equivalent experience
Supplemental Information

This employer participates in E-Verify and will provide the Social Security Administration and if necessary the Department of Homeland Security with the information from each new employee's Form I-9 to confirm work authorization.

Charlie's Produce is an Equal Opportunity Employer.",0.0
131,"Smartsheet is looking for a proven Strategic Customer Success Manager to manage a set of large strategic accounts in order to help drive a high level of customer satisfaction, successful product use, and customer retention. You will serve as the primary point of contact for key customers, understand customer success criteria, address questions, resolve issues and over time serve as a trusted Smartsheet advisor. For the right candidate, this is a career-defining opportunity to join us at a critical moment and truly have a significant impact. The ideal candidate should have a proven track record of Software as a Service (SaaS) account management, maintaining high customer renewal rates as a result of ongoing customer engagement, technical leadership, and outstanding communication skills.

This important role is part of our Customer Success team and is based at Smartsheet corporate headquarters in Bellevue, WA.

Responsibilities:
Perform initial on-boarding of accounts with enterprise level customers, ensuring strong adoption and ongoing engagement throughout the customer's lifetime
Execute a comprehensive engagement and communications strategy that proactively maintains high customer satisfaction
Serve as the Smartsheet subject matter expert (SME) providing guidance and addressing challenges on work/ project management and collaboration to customers
Perform periodic customer success reviews that confirm satisfaction, resolve issues with the help of the Technical Support team, and expand Smartsheet use throughout the account
Develop tools, processes and best practices to ensure customers are realizing the greatest possible value from Smartsheet
Use usage patterns to gain insights, provide guidance and increase customer satisfaction
Serve as the primary interface to manage and resolve any critical situations
Work closely with the Sales and Professional Services teams to share customer insights that inform additional product and service sales opportunities
Provide expert customer insight to product management, marketing and sales on what innovation and continuous improvement is needed in the user experience, product capabilities and features, and customer engagement processes that ensure rapid adoption, usage velocity, high renewal and referral rates in our larger customers, many of which operate at massive scale
Exceed all performance targets, including maintaining high unit renewal rates
Requirements:
Account management or Customer Success experience, preferably for mid to later stage SaaS software, and proven ability to succeed in a fast-paced, dynamic and high growth technology environment
Bachelor's degree in a relevant field is highly preferred
Proven ability to maintain highly valuable and outcome-based relationships with a diverse customer account base
Outstanding multi-task task management skills across a varied set of responsibilities
Passion for working with leading edge, web-based technologies and a desire to deeply understand Smartsheet's benefits, use cases, and technical elements
Strong communication skills (written, verbal, presentation), with the ability to explain technical subjects to non-technical end user personnel in large enterprises
Ability to build credibility and trust by understanding customer requirements and addressing
Willing to travel periodically based on customer and business need
About Smartsheet

In 2005, Smartsheet was founded on the idea that teams and millions of people worldwide deserve a better way to deliver their very best work. Today, the company delivers a leading cloud-based platform for work execution, empowering organizations to plan, capture, track, automate, and report on work at scale, resulting in more efficient processes and better business outcomes. Smartsheet went public on the New York Stock Exchange in April 2018 and currently enables collaboration, better decision making, and accelerated innovation for over 76,000 domain-based customers in 190 countries, including 96 of the Fortune 100.

Smartsheet is an Equal Opportunity Employer. Individuals seeking employment at Smartsheet are considered without regard to race, ethnicity, color, age, sex, religion, national origin, ancestry, pregnancy, sexual orientation, gender, gender identity, gender expression, genetic information, physical or mental disability, registered domestic partner status, caregiver status, marital status, veteran or military status, citizenship status, or any other legally protected category.",0.0
132,"Are you looking to get your foot in the door to the medical field? Are you looking for a great entry level position that will allow you to start beefing up your resume? Well we have an amazing Client in Downtown Seattle that is looking for 5 entry level Patient Account Specialists right now and we would love to speak with you!

This is a great opportunity to use your healthcare background, great customer service skill and understanding of accounts receivable at one of the Puget Sounds premier Hospital systems in Seattle. Successful candidates will have compassion and empathy to round out a great set of customer service and communication skills!

Pay: $ 18 - $19hr DOE
Length of Assignment: 3+ months
**Able to pass a background check and drug screen**
**Must have access to immunization records**

Job Duties:
Respond to incoming patient inquiries regarding questions on their bill
Set payment schedule or refer to in-house charity programs
Accurately document all information in the technology system
Provide high levels of customer service and support


Job Requirements:
Excellent verbal and written communication
Computer savvy with accurate data entry skills
Previous experience in a Healthcare setting
Understanding of medical terminology
Good math skills
Knowledge of insurance concepts
Great attention to detail and a positive attitude",0.0
133,"EMPLOYMENT AND SUPPORT SPECIALIST
Req #: 162216
Department: TOTAL TALENT MANAGEMENT - RECRUITMENT
Job Location Detail: Roosevelt Commons West
Posting Date: 11/14/2018
Closing Info: Open Until Filled
Salary: Salary is commensurate with experience and education.
Shift: First Shift
Notes:

As a UW employee, you will enjoy generous benefits and work/life programs. For detailed information on Benefits for this position, click here.

As a UW employee, you have a unique opportunity to change lives on our campuses, in our state and around the world. UW employees offer their boundless energy, creative problem solving skills and dedication to build stronger minds and a healthier world.

UW faculty and staff also enjoy outstanding benefits, professional growth opportunities and unique resources in an environment noted for diversity, intellectual excitement, artistic pursuits and natural beauty. All of which has allowed the UW to be nationally recognized as a “Great College to Work For” for five consecutive years.

The Human Resources department's mission is to support UW faculty and staff in successfully meeting the goals of the University by providing high quality and responsive human resources support to foster an exceptional work environment that encourages, nurtures and recognizes the professional development of University employees. The department's vision is to create a premier HR organization whose staff members are dedicated to the goal of working together to provide the highest possible quality of services in carrying out its mission.

Total Talent Management, a unit of UW Human Resources, has an outstanding full time opportunity for an Employment and Support Specialist.

General Description:

As a member of the University of Washington Human Resources, the Employment and Support Specialist is responsible for providing consultation and expert advice to clients regarding the selection and hiring of highly qualified staff. This position will handle highly confidential information for the Assistant Director, including monitoring and maintaining appropriate budgets.

The individual in this position will provide employment placement and consultative services for assigned client departments by developing strategies, procedures, and/or tools to assist clients with all functions related to the staffing operations of their unit and the successful placement of well-qualified employees. The Employment and Support Specialist performs highly specialized employment work based upon thorough knowledge and understanding UW, State, and Federal employment law, polices, and regulations, and is characterized by an emphasis on flexibility and customer service. This position will also require basic fiscal and administrate knowledge.

RESPONSIBILITIES:
Serve as an expert resource with a broad breadth of human resources/employment knowledge for day-to-day employment advice and counsel.
Serve as primary contact and principal resource for all departmental employment placement needs.
Analyze job requirements, determine essential job functions, and identify effective competencies to recruit and assess candidates.
Utilize recruitment software program/applicant tracking system to manage requisitions, candidate pools and conduct candidate searches.
Develop applicant pools. Evaluate applicants, determine eligibility, and assess level of qualifications.
Refer top quality applicants to specific job openings.
Apply knowledge of federal and state law, and regulations as well as provide routine interpretation of bargaining unit contracts, Washington Administrative Code (WAC), and UW policy as these relate to employment/re-employment issues.
Advise and assist hiring officials in developing interview questions and additional candidate assessment criteria.
Advise managers and Human Resources staff on the legislative and regulatory requirements of the recruitment and selection process.
Provide advice and guidance regarding advertising, assessing, interviewing, reference checking, and candidate selection techniques.
Provide salary-setting consultation to departments, advising on alignment issues and market trends in salary setting within UW and the external market.
Successfully build professional relationships with and provide consultative services to clients, service team members, functional areas of human resources, and other staff in units such as Disability Services Office, and UCIRO.
Assist departments with reorganization/organizational planning.
Develop and conduct presentations and training programs customized to client needs. Independently develop curriculum; participant materials, presenters outline, etc. for new course offerings in employment arena.
Provide proactive employment problem prevention through departmental consultation, counseling, and by conducting training through Training and Development courses regarding employment and information sessions.
Frequently handle sensitive and confidential information, ensuring confidentiality of materials.
Participate in special projects, committees, and task forces.
Prepare correspondence, presentations, and surveys as needed.
Manage the filing and retention of confidential documents and information.
Monitor and maintain appropriate budgets on monthly basis.
Prepare and submit quarterly financial reports.
Create and monitor Purchase requisitions and prepare all travel reimbursements.
Provide support for outreach and special events.

REQUIREMENTS:
Bachelor’s Degree in Human Resources, Public Administration, Social Services, or related field
Two to three years experience with Recruiting and/or Staffing
Excellent communication skills
Ability to prioritize and complete projects within deadline
Solid knowledge of HR policies and best practices
Familiarity with HR databases and applicant tracking systems
Familiarity with social media as a recruiting tool
Demonstrated ability to work effectively with many levels of personnel, including faculty and other administrators, and professional and classified staff
Ability to use computers and software including MS Word, Outlook, Excel, and PowerPoint
Demonstrated commitment to diversity

Equivalent education/experience will substitute for all minimum qualifications except when there are legal requirements, such as a license/certification/registration.

DESIRED:
Administrative/Fiscal experience
Experience in a Higher Education setting
Experience with Workday

CONDITIONS OF EMPLOYMENT:

Application Process:
The application process for UW positions may include completion of a variety of online assessments to obtain additional information that will be used in the evaluation process. These assessments may include Work Authorization, Cover Letter and/or others. Any assessments that you need to complete will appear on your screen as soon as you select “Apply to this position”. Once you begin an assessment, it must be completed at that time; if you do not complete the assessment you will be prompted to do so the next time you access your “My Jobs” page. If you select to take it later, it will appear on your ""My Jobs"" page to take when you are ready. Please note that your application will not be reviewed, and you will not be considered for this position until all required assessments have been completed.
The University of Washington is a leader in environmental stewardship & sustainability, and committed to becoming climate neutral.

The University of Washington is an equal opportunity, affirmative action employer.
To request disability accommodation in the application process, contact the Disability Services Office at 206-543-6450 / 206-543-6452 (tty) or dso@uw.edu.
Apply for this job",0.0
134,"Description
We are genuine in our belief that sports make people better and so are you! Immerse yourself in a workplace that loves to be active and lives the brand. Associates joining our team have an opportunity to be a part of the #1 sporting goods retailer in the country and create a lasting impact on their communities through sport and activity.

On our Team, everyone plays a critical role. Your Mission (and Ours) is to serve and inspire athletes and outdoor enthusiasts to achieve their personal best through the relentless improvement of everything we do.

Customer Service Specialist Duties:
Create a world-class customer experience by providing passionate customer service and selling through customer engagement
Provide register coverage as needed and ensure strong customer service standards are met by supporting cashiers through complex transactions
Serve as primary customer service provider at the front end and liaison between customers and management
Ensure customers receive outstanding service by adhering to and enforcing customer service programs
Handle all situations that involve firearms passing through the front end and ensure compliance with firearms safety policy and procedure
Uphold company standards for merchandise presentation of the best apparel and equipment brands in sporting goods
Promote company programs including warranty sales, Scorecard (loyalty program), private-label credit cards, and other seasonal promotions
As business needs arise, other tasks may become necessary

Qualifications

Success Profile :
Flexible availability - including nights, weekend, and holidays
Ability to provide outstanding customer service
Ability to direct efficient front-end operations
Basic cash management procedures
1-2 years of Retail Cashier or Sales experience preferred
Click HERE to review our Rewards & Benefits Information
Depending on position, candidates seeking employment with DICK'S Sporting Goods, Field & Stream, or Golf Galaxy should be prepared to successfully complete a pre-employment background check prior to beginning employment.

DICK'S Sporting Goods is an Equal Opportunity Employer.",0.0
135,"*EO/AA Employer including Vets and Disabled**
*Qualified applicants with arrest and conviction records will be considered in accordance with legal requirements.**
*Job Description Summary**
This individual will be responsible for a variety of quality Post Closing control functions to ensure we are in compliance with investor underwriting requirements, and/or loss mitigation functions as required by investors. This individual will identify risks or trends and provide appropriate reporting. As this work is highly variable based current priorities, this individual should expect to take on additional tasks related audits as appropriate.
*Job Details**
PRIMARY FUNCTIONS:

? Provide guidance and support to Production and Operations Managers using professional communication standards set forth by HomeStreet Bank.

? Compile relevant investor requirements and changes as they relate to loan sale or default and loss mitigation

? Occasionally assume additional duties as assigned including: back-up coverage and other assistance as needed.

? Communicate with investors to ensure accuracy and completeness of loan file and follows up on status of purchase.

? Notifies appropriate individuals of any discrepancies found by investors.

? Follow up and assures appropriate documentation will be received by investors within appropriate time periods

? Cross train within the department and be responsive to changing needs within the department.

QUALIFICATIONS:

? 2-3 years in the Mortgage Industry related position.

? Knowledge of Microsoft Office Programs such as Word, Excel, and Outlook. Strong written and oral communication skills.

? Must be a proven self starter, dependable, accurate in completing responsibilities with strong attention to detail and organizational skills.

? Strong desire and ability to work with employees and customers in a co-operative, professional and friendly manner. Able to work as a part of a team and with people of diverse backgrounds. Proven ability to work with a variety of personality types in diverse situations, at all times maintaining a professional demeanor.

? Ability to work independently, set priorities and handle multiple tasks.

? Able to accept and facilitate change.

? Ability to learn quickly, not be afraid to ask questions and take instruction constructively.

? Able to work within tight deadlines and under extreme pressure.

? Keyboarding skills and proficiency in Word/Excel/Outlook and the internet with ability to learn new software applications.

? Regular and punctual attendance required. Must be able to work overtime as needed.

? This position requires operation of a PC and viewing information on a PC monitor. Must be able to sit for many hours each day. Must be able to communicate via telephone and possess dexterity to include filing, reaching and bending.

? Assume additional duties as they arise, cross-train within the department, and be responsive to the department.

? Excellent communication skills-phone, personal contact and written.

? Professional in standards, skills and manner of dealing with others.

_This Position Description may not be limited to the Functions and Requirements as outlined, now or in the future. For example, changes in corporate needs, position demands, or individual performance may result in changes to the Functions or Requirements of this position._
*Area**
Residential (Corporate), SFL Post Closing
*Who We Are**
Founded in 1921, HomeStreet Bank offers consumer and business banking, mortgage financing, commercial lending, investment and insurance products and services in the Pacific Northwest, California and Hawaii. We maintain a shared goal across teams and regions to be the trusted and preferred source of financial services for our clients.

Our drive to achieve this goal begins with trust ? in our own abilities and in those who we work with each day. At HomeStreet, we respect and empower our employees to make decisions that support innovation, and deliver results for customers. Employees collaborate across teams to make the right decisions, share knowledge, continually move forwards and grow.

We believe in promoting from within to deliver the strongest base of company knowledge, shared experience. And understanding about how our company has grown and evolved since its founding in 1921. Our teams reflect motivation, caring and a drive to achieve while having fun and supporting the communities where we live and work. This is how we deliver value every day.
*Work Culture**
As a rapidly expanding company, HomeStreet offers many opportunities to learn and grow. Throughout a period of dramatic growth, we have preserved the tradition of working in cross-functional project teams and promoting advancement across the company. Whether your interest lies in the banking or lending aspects of our business, if you have a desire to learn, are enthusiastic, perform quality work and have a passion for customer service, you will thrive in this fast paced and fun environment where people respect and help each other.
*Diversity and Inclusion**
Diversity

HomeStreet is committed to a diverse workplace with employees from a wide range of backgrounds. We recognize that a more diverse workforce translates to broader perspective and greater understanding, which in turn translates to a greater capacity for customer service. We focus on recruiting and retaining employees from different backgrounds and who are representative of the people in our communities. By doing so, we are better able to serve our customers and understand their financial services needs and goals.

Equal Employment Opportunity

Equal employment opportunity is a fundamental HomeStreet belief. We practice fair and equal treatment for everyone, regardless of race, color, national origin, ancestry, religion, creed, political ideology, gender, marital status, sexual orientation, age, or the presence, history or perception of having any sensory, mental or physical disability, genetic information, or protected veteran status. In addition, we ensure compliance with federal, state and local laws governing nondiscrimination in employment. This philosophy applies to all terms and conditions of employment, including hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.

Employing Individuals with Disabilities

HomeStreet embraces the American with Disabilities Act (ADA) and applicable state and local laws providing for nondiscrimination in employment against qualified individuals with disabilities. If you have any difficulty using our online system and you need an accommodation due to a disability, you may use the alternative email address below to contact us about your interest in employment with HomeStreet Bank: Recruiting@homestreet.com.
*Come Grow With Us**
For more than 90 years, HomeStreet Bank has maintained a strong commitment to ethics, customer service and support of our communities. Building trust with our customers and employees is at the core of everything we do, and we?re looking for talented and motivated people to join us as we grow and evolve as a company.

We are an equal opportunity employer with a commitment to employee development. We continually aim to build and maintain a successful team of talented people who feel challenged to do their best every day. We hire for potential, support personal development, and whenever possible, promote from within.

We offer competitive salaries, benefits, and incentives with the opportunity to give back to the community. Whether you?re just beginning your career in financial services, or have years of experience, we have a wide range of job opportunities for you to consider.",0.0
136,"Sazan Group is an established MEP (mechanical, electrical, and plumbing) consulting engineering firm with a growing office in Portland. Our office is made up of personable individuals who are good at what they do and work hard to create a respectful and pleasant working environment with a commitment to reasonable hours and quality results.

Depending on your experience, you can expect to work with AP and/or AR with complex invoicing and some collections. Additional duties might include work on quarterly reports and taxes, bank reconciliations, 1099 form preparation, cost/project analysis, budgeting, general ledger entries, and set-up and maintenance of client files. Backing up or permanently performing payroll is a possibility as well. Job hours are typically 8:00-5:00.

To be successful in this role, you will need 3+ years of bookkeeping or specialist experience. Significant Microsoft Excel experience would be very helpful! Other useful qualities include an ability to learn quickly and independently; a proven ability to work with deadlines; a commitment to investigate anomalies and imbalances; flexibility to change focus throughout the day; a strong personal emphasis on quality customer service; and a desire to work in a team environment. You will need to have excellent communication skills as well as an attention to detail and an organized working style.

We take very good care of our employees, and there is room to grow within the company. We invest in our staff with the hope that each person will be around for a long time. We offer great benefits: fully paid employee premiums for medical/dental/vision insurance coverage, 3 weeks of vacation, a retirement account that vests immediately, and a fully paid public transportation pass.

Please submit your resume and cover letter if this is of interest!

Sazan Group is an Equal Employment Opportunity and Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, or national origin. Sazan Group participates in E-Verify. VEVRAA Federal Contractor.

Job Type: Full-time

Salary: $20.00 to $25.00 /hour

Experience:
AP and/or AR: 3 years (Required)
Work authorization:
United States (Required)",0.0
137,"As a UW employee, you will enjoy generous benefits and work/life programs. For detailed information on Benefits for this position, click here. As a UW employee, you have a unique opportunity to change lives on our campuses, in our state and around the world. UW employees offer their boundless energy, creative problem solving skills and dedication to build stronger minds and a healthier world.

UW faculty and staff also enjoy outstanding benefits, professional growth opportunities and unique resources in an environment noted for diversity, intellectual excitement, artistic pursuits and natural beauty. All of which has allowed the UW to be nationally recognized as a ""Great College to Work For"" for five consecutive years.

The Human Resources department's mission is to support UW faculty and staff in successfully meeting the goals of the University by providing high quality and responsive human resources support to foster an exceptional work environment that encourages, nurtures and recognizes the professional development of University employees. The department's vision is to create a premier HR organization whose staff members are dedicated to the goal of working together to provide the highest possible quality of services in carrying out its mission.

Total Talent Management, a unit of UW Human Resources, has an outstanding full time opportunity for an Employment and Support Specialist.

General Description:

As a member of the University of Washington Human Resources, the Employment and Support Specialist is responsible for providing consultation and expert advice to clients regarding the selection and hiring of highly qualified staff. This position will handle highly confidential information for the Assistant Director, including monitoring and maintaining appropriate budgets.

The individual in this position will provide employment placement and consultative services for assigned client departments by developing strategies, procedures, and/or tools to assist clients with all functions related to the staffing operations of their unit and the successful placement of well-qualified employees. The Employment and Support Specialist performs highly specialized employment work based upon thorough knowledge and understanding of UW, State, and Federal employment law, polices, and regulations, and is characterized by an emphasis on flexibility and customer service. This position will also require basic fiscal and administrative knowledge.

RESPONSIBILITIES:

Serve as an expert resource with a broad breadth of human resources/employment knowledge for day-to-day employment advice and counsel.

Serve as primary contact and principal resource for all departmental employment placement needs.

Analyze job requirements, determine essential job functions, and identify effective competencies to recruit and assess candidates.

Utilize recruitment software program/applicant tracking system to manage requisitions, candidate pools and conduct candidate searches.

Develop applicant pools. Evaluate applicants, determine eligibility, and assess level of qualifications.

Refer top quality applicants to specific job openings.

Apply knowledge of federal and state law, and regulations as well as provide routine interpretation of bargaining unit contracts, Washington Administrative Code (WAC), and UW policy as these relate to employment/re-employment issues.

Advise and assist hiring officials in developing interview questions and additional candidate assessment criteria.

Advise managers and Human Resources staff on the legislative and regulatory requirements of the recruitment and selection process.

Provide advice and guidance regarding advertising, assessing, interviewing, reference checking, and candidate selection techniques.

Provide salary-setting consultation to departments, advising on alignment issues and market trends in salary setting within UW and the external market.

Successfully build professional relationships with and provide consultative services to clients, service team members, functional areas of human resources, and other staff in units such as Disability Services Office, and UCIRO.

Assist departments with reorganization/organizational planning.

Develop and conduct presentations and training programs customized to client needs. Independently develop curriculum; participant materials, presenters outline, etc. for new course offerings in employment arena.

Provide proactive employment problem prevention through departmental consultation, counseling, and by conducting training through Training and Development courses regarding employment and information sessions.

Frequently handle sensitive and confidential information, ensuring confidentiality of materials.

Participate in special projects, committees, and task forces.

Prepare correspondence, presentations, and surveys as needed.

Manage the filing and retention of confidential documents and information.

Monitor and maintain appropriate budgets on a monthly basis.

Prepare and submit quarterly financial reports.

Create and monitor purchase requisitions and prepare all travel reimbursements.

Provide support for outreach and special events.

REQUIREMENTS:

Bachelor's Degree in Human Resources, Public Administration, Social Services, or related field

Two to three years experience with Recruiting and/or Staffing

Excellent communication skills

Ability to prioritize and complete projects within deadline

Solid knowledge of HR policies and best practices

Familiarity with HR databases and applicant tracking systems

Familiarity with social media as a recruiting tool

Demonstrated ability to work effectively with many levels of personnel, including faculty and other administrators, and professional and classified staff

Ability to use computers and software including MS Word, Outlook, Excel, and PowerPoint

Demonstrated commitment to diversity

Equivalent education/experience will substitute for all minimum qualifications except when there are legal requirements, such as a license/certification/registration.

DESIRED:

Administrative/Fiscal experience

Experience in a Higher Education setting

Experience with Workday

CONDITIONS OF EMPLOYMENT:

Application Process:

The application process for UW positions may include completion of a variety of online assessments to obtain additional information that will be used in the evaluation process. These assessments may include Work Authorization, Cover Letter and/or others. Any assessments that you need to complete will appear on your screen as soon as you select ""Apply to this position"". Once you begin an assessment, it must be completed at that time; if you do not complete the assessment you will be prompted to do so the next time you access your ""My Jobs"" page. If you select to take it later, it will appear on your ""My Jobs"" page to take when you are ready. Please note that your application will not be reviewed, and you will not be considered for this position until all required assessments have been completed.

SDL2017",0.0
138,"Sales Specialist Seattle

POSITION OVERVIEW

Surya is looking for smart, savvy, experienced sales professionals to service and grow a portfolio of our largest interior design, decorator and furniture retailer accounts in Seattle, WA. The Sales Specialist's primary responsibility is to partner with and ensure the long-term success of customers while achieving maximum sales profitability, growth and account penetration. This position is perfect for individuals who have a strong drive to succeed and contribute to our next level of growth. The ideal candidate will be a go-getter with a strong customer-focus who is able to understand the customer's business needs and present relevant solutions. A background in sales to the design or furniture channel is desired.

RESPONSIBILITIES
Review and analyze accounts regularly to identify additional sales opportunities and maximize sales in assigned territory
Sell all Surya product categories including rugs, pillows, throws, accent furniture, lighting and art, as well as merchandising solutions
Serve as the customer's single point of contact in the area, working closely with the customer to gain insights into business pains and opportunities
Visit customers regularly to meet with managers, associates, and designers, ensuring all Surya products, training, and collateral are current
Deliver in-person and online sales presentations and training on a regular basis
Develop new business through referrals, networking, and cold calling
Maintain customer and sales activity data in Salesforce.com
Attend trade shows to connect with new and existing customers and prospects
Resolve customer issues and manage/escalate concerns as appropriate
REQUIREMENTS
Bachelor's degree or equivalent REQUIRED
4+ years of field sales and/or account management experience REQUIRED
Industry experience preferred
Outstanding customer service and interpersonal skills
Excellent relationship-building, communication and presentation skills
Proven experience in delivering client-focused solutions based on customer needs
Resilience and an ability to overcome objections
Passionate and knowledgeable about home décor brands
Proficient in MS Office suite; experience with Salesforce.com a plus
Must be able to attend/work at designated key industry trade shows
Ability and willingness to travel (80%)
Candidates who reside in the Seattle, WA metro area will be given first priority
ABOUT SURYA
Surya is a leading home décor company, gaining attention for its innovative designs and breadth of high quality home accessories. Products include area rugs, pillows, throws, accent furniture and art sold through a broad spectrum of global retailers, distributors, and interior designers and decorators. Surya fosters an energetic work environment of creativity and collaboration, with each employee taking personal ownership in the company. Surya has been named for seven consecutive years to Inc. Magazine's Inc. 500/5000 list of America's fastest growing privately held companies.

SDL2017",0.0
